StudyID,Admin_Strand,Author,OutcomeID_1,OutcomeLabel_1,TestType_Outcome_1,EffectSizeType_Outcome_1,ToolkitStrand_Outcome_1,InterventionText_1,ControlText_1,Outcome_1,SMD_1,SESMD_1,CIupperSMD_1,CIlowerSMD_1,OutcomeID_2,OutcomeLabel_2,TestType_Outcome_2,EffectSizeType_Outcome_2,ToolkitStrand_Outcome_2,InterventionText_2,ControlText_2,Outcome_2,SMD_2,SESMD_2,CIupperSMD_2,CIlowerSMD_2,OutcomeID_3,OutcomeLabel_3,TestType_Outcome_3,EffectSizeType_Outcome_3,ToolkitStrand_Outcome_3,InterventionText_3,ControlText_3,Outcome_3,SMD_3,SESMD_3,CIupperSMD_3,CIlowerSMD_3,OutcomeID_4,OutcomeLabel_4,TestType_Outcome_4,EffectSizeType_Outcome_4,ToolkitStrand_Outcome_4,InterventionText_4,ControlText_4,Outcome_4,SMD_4,SESMD_4,CIupperSMD_4,CIlowerSMD_4,OutcomeID_5,OutcomeLabel_5,TestType_Outcome_5,EffectSizeType_Outcome_5,ToolkitStrand_Outcome_5,InterventionText_5,ControlText_5,Outcome_5,SMD_5,SESMD_5,CIupperSMD_5,CIlowerSMD_5,OutcomeID_6,OutcomeLabel_6,TestType_Outcome_6,EffectSizeType_Outcome_6,ToolkitStrand_Outcome_6,InterventionText_6,ControlText_6,Outcome_6,SMD_6,SESMD_6,CIupperSMD_6,CIlowerSMD_6,OutcomeID_7,OutcomeLabel_7,TestType_Outcome_7,EffectSizeType_Outcome_7,ToolkitStrand_Outcome_7,InterventionText_7,ControlText_7,Outcome_7,SMD_7,SESMD_7,CIupperSMD_7,CIlowerSMD_7,OutcomeID_8,OutcomeLabel_8,TestType_Outcome_8,EffectSizeType_Outcome_8,ToolkitStrand_Outcome_8,InterventionText_8,ControlText_8,Outcome_8,SMD_8,SESMD_8,CIupperSMD_8,CIlowerSMD_8,OutcomeID_9,OutcomeLabel_9,TestType_Outcome_9,EffectSizeType_Outcome_9,ToolkitStrand_Outcome_9,InterventionText_9,ControlText_9,Outcome_9,SMD_9,SESMD_9,CIupperSMD_9,CIlowerSMD_9,OutcomeID_10,OutcomeLabel_10,TestType_Outcome_10,EffectSizeType_Outcome_10,ToolkitStrand_Outcome_10,InterventionText_10,ControlText_10,Outcome_10,SMD_10,SESMD_10,CIupperSMD_10,CIlowerSMD_10
37671559,['Teaching assistants'],Gwernan-Jones (2018),47514,Reading achievement word reading-Phonics,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],"['Toolkit: Phonics', 'Toolkit: Teaching assistants']",Literacy: decoding/phonics,With business as usual,Secondary outcome(s),1.8775,0.5057,2.8686,0.8864,47524,Reading achivement non word reading-Phonics,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],"['Toolkit: Phonics', 'Toolkit: Teaching assistants']",Literacy: decoding/phonics,With business as usual,Secondary outcome(s),1.664,0.4867,2.6178,0.7101,47525,Reading achievement-Phonics,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],"['Toolkit: Phonics', 'Toolkit: Teaching assistants']",Literacy: decoding/phonics,With business as usual,Primary outcome,0.6437,0.4221,1.471,-0.1836,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117134,['Extending school time'],Haenn (1996),51575,Reading achievement - extended school time (School A),"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",Literacy: reading comprehension,With business as usual,Primary outcome,-0.306,2.0,3.614,-4.226,51576,Reading achievement - extended school time (School B),"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",Literacy: reading comprehension,With business as usual,Primary outcome,0.0133,0.0,0.0133,0.0133,51577,Mathematics achievement - extended school time (School A),"['NA', 'NA']","['NA', 'NA']","['NA', 'NA']",Mathematics,With business as usual,Secondary outcome(s),0.0067,0.0,0.0067,0.0067,51578,Mathematics achievement - extended school time (School B),[],[],[],Mathematics,With business as usual,Secondary outcome(s),0.122,0.0,0.122,0.122,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671520,['Teaching assistants'],Haley (2017),48206,CELF Vocab-post test,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: speaking and listening/oral language,With business as usual,Secondary outcome(s),-0.0485,0.2022,0.3478,-0.4449,48207,APT Information-Post test Score,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: speaking and listening/oral language,With business as usual,Secondary outcome(s),0.1044,0.2023,0.501,-0.2922,48208,YARC Listening Comprehension - Posttest scores,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: speaking and listening/oral language,With business as usual,Secondary outcome(s),0.2524,0.203,0.6504,-0.1455,48210,YARC letter-sound knowledge posttest raw scores,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: decoding/phonics,With business as usual,Secondary outcome(s),0.1001,0.2023,0.4967,-0.2965,48209,YARC Listening Comprehension (reported ES),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: speaking and listening/oral language,With business as usual,Primary outcome,0.46,0.5,1.44,-0.52,48211,YARC Early Word Reading (posttest raw scores),['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading other,With business as usual,Secondary outcome(s),0.2309,0.2029,0.6286,-0.1668,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092655,['Feedback'],Hanna (1976),44712,"SCORE Science, Arithmetic and Social Studies Tests",['Post-test adjusted for baseline attainment'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Curriculum: other,With business as usual,Primary outcome,0.2276,0.0719,0.3686,0.0866,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37133919,['Peer tutoring'],Hannah (2008),44049,TE Mathematics Achievement Scores:Post-test t-test,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Primary outcome,0.6582,0.2143,1.0783,0.2381,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37116213,['Peer tutoring'],Hardegree (2012),44054,TE Pass/fail rate Integrated Algebra tutees,['Post-test unadjusted (select one from this group)'],['Test type: National test'],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Primary outcome,0.0,0.0,0.0,0.0,49465,TE Integrated algebra post test interim tutees,['Post-test unadjusted (select one from this group)'],['Test type: School-developed test'],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Primary outcome,0.0228,0.2233,0.4606,-0.415,49690,TE Pass/fail rate Integrated Algebra,['Post-test unadjusted (select one from this group)'],['Test type: National test'],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Secondary outcome(s),-0.2816,0.223,0.1555,-0.7187,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37091033,['Feedback'],Haring (1975),44713,VERB Wide Range Achievement Test (WRAT) - Reading Score,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Feedback'],Literacy: reading comprehension,With business as usual,Primary outcome,1.1571,0.2973,1.7398,0.5745,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253318,['Summer schools'],Harlow (2001),NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117135,['Extending school time'],Hasselmeier (1997),52509,"T.A.A.S. (Texas Assessment of Academic Skills) - combined Grade 3, 4 and 5 scores",[],[],[],Literacy: reading comprehension,With business as usual,Primary outcome,0.502,0.0603,0.6202,0.3839,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671562,['Teaching assistants'],Hatcher (2006),49612,BAS II Word Reading,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading other,With business as usual,Primary outcome,0.1236,0.2282,0.5709,-0.3236,49613,BAS II Word reading,['Pre-post gain'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading other,With business as usual,Secondary outcome(s),0.69,0.23,1.1408,0.2392,49614,Early Word Reading,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Literacy: reading other,With business as usual,Secondary outcome(s),0.1795,0.2284,0.6272,-0.2682,49615,Early Word Reading ,"['Pre-post gain', 'NA', 'NA', 'NA', 'NA']","['NA', 'NA', 'NA', 'NA']","['Toolkit: Teaching assistants', 'NA', 'NA', 'NA', 'NA']",Literacy: reading other,With business as usual,Secondary outcome(s),0.79,0.23,1.2408,0.3392,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117175,['Extending school time'],Hausner (2000),51929,Letter Identification (t-test),"['Pre-post gain', 'NA', 'NA', 'NA', 'NA']","['NA', 'NA', 'NA', 'NA']","['Toolkit: Teaching assistants', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Primary outcome,0.1394,0.1196,0.3737,-0.095,51930,Writing Vocabulorty (t-test),"['Pre-post gain', 'NA', 'NA', 'NA', 'NA']","['NA', 'NA', 'NA', 'NA']","['Toolkit: Teaching assistants', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.3961,0.1206,0.6325,0.1597,51931,Concepts about print (T-test),"['Pre-post gain', 'NA', 'NA', 'NA', 'NA']","['NA', 'NA', 'NA', 'NA']","['Toolkit: Teaching assistants', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.0804,0.1195,0.3146,-0.1537,51932,Hearing sounds in words (t-test),"['Pre-post gain', 'NA', 'NA', 'NA', 'NA']","['NA', 'NA', 'NA', 'NA']","['Toolkit: Teaching assistants', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.0165,0.1194,0.2506,-0.2176,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253285,['Summer schools'],Haymon (2009),49631,CTB Terra Nova Achievement test - Reading/Language Arts ,"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Summer schools', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Primary outcome,-0.1883,0.2588,0.319,-0.6955,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117136,['Extending school time'],Heaberlin (2000),51734,Grade 1 Total Reading Subtest NCE Scores on the ITBS,"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Summer schools', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),-0.5011,0.1749,-0.1583,-0.8439,51735,Grade 2 Total Reading Subtest NCE Scores on the ITBS,"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Summer schools', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.6356,0.1887,1.0054,0.2658,51736,Grade 3 Total Reading Subtest NCE Scores on the ITBS,"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Summer schools', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),-0.0272,0.1757,0.3172,-0.3716,51737,Grade 4 Total Reading Subtest NCE Scores on the ITBS,"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Summer schools', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.2629,0.1831,0.6217,-0.0959,51739,All Grades (1 to 5) - Total Reading Subtest NCE Scores on the ITBS,"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Summer schools', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Primary outcome,0.0008,0.0797,0.1571,-0.1554,51738,Grade 5 Total Reading Subtest NCE Scores on the ITBS,"['Post-test unadjusted (select one from this group)', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Test type: Standardised test ', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']","['Toolkit: Summer schools', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']",Literacy: reading comprehension,With business as usual,Secondary outcome(s),-0.337,0.1818,0.0192,-0.6933,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37093480,['Peer tutoring'],Heller (1992),44108,REC Standardized computation,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Mathematics,With business as usual,Primary outcome,0.9424,0.2882,1.5072,0.3776,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37133921,['Peer tutoring'],Hilger (2000),44126,TE STAR Reading Test,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Primary outcome,0.2994,0.2348,0.7597,-0.1608,44127,TE Gain scores - STAR Reading Test,['Pre-post gain'],['Test type: Standardised test '],['Toolkit: Peer Tutoring'],Literacy: reading comprehension,With business as usual,Secondary outcome(s),0.1762,0.2339,0.6348,-0.2823,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253320,['Summer schools'],Hink (1986),51364,Reading Achievement-Summer schools,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Summer schools'],Literacy: reading other,With business as usual,Primary outcome,0.4107,0.2318,0.865,-0.0436,51428,Mathematics Achievement-Summer Schools,['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Summer schools'],Mathematics,With business as usual,Primary outcome,-0.0428,0.2673,0.4811,-0.5667,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117252,['Extending school time'],Hirsch (2011),51287,Grade point average score(GPA)-extending school Time ,['Post-test unadjusted (select one from this group)'],['Test type: National test'],['Toolkit: Extending school time'],Curriculum: other,With active control,Primary outcome,0.1012,0.1146,0.3258,-0.1234,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40117253,['Extending school time'],Hobbs (2012),51411,Mathematics accuracy - extending school time,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Extending school time'],Mathematics,With business as usual,Primary outcome,0.0354,0.1491,0.3276,-0.2568,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
40398941,"['Teaching assistants', 'One to one tuition']",Hodgen (2019),46172,Progress Test in Mathematics,['Post-test adjusted for baseline attainment AND clustering'],['Test type: Standardised test '],"['Toolkit: One to one tuition', 'Toolkit: Teaching assistants']",Mathematics,With active control,Primary outcome,0.1278,0.0475,0.221,0.0347,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092584,['Feedback'],Holman (2011),44918,DIG Tennessee Comprehensive Assessment Program (TCAP),['Post-test adjusted for baseline attainment'],['Test type: National test'],"['Toolkit: Digital technology', 'Toolkit: Feedback']",Literacy: writing,With business as usual,Primary outcome,0.341,0.1707,0.6756,0.0064,44919,DIG Low SES Tennessee Comprehensive Assessment Program (TCAP) ,['Post-test adjusted for baseline attainment'],['Test type: National test'],"['Toolkit: Digital technology', 'Toolkit: Feedback']",Literacy: writing,With business as usual,SES/FSM outcome,0.2388,0.2206,0.6712,-0.1935,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37671521,['Teaching assistants'],Holmes (2013),48223,BNST Test (ANOVA),['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Mathematics,With business as usual,Primary outcome,0.4,0.12,0.6352,0.1648,48246,Mathematics Age,['Post-test adjusted for baseline attainment'],['Test type: Standardised test '],['Toolkit: Teaching assistants'],Mathematics,With business as usual,Secondary outcome(s),0.47,0.1,0.666,0.274,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
39253321,['Summer schools'],Howes (1989),50472,"Gates MacGinitie Reading Tests, Primary A, Form 2 - Comprehension Score",['Post-test unadjusted (select one from this group)'],['Test type: Standardised test '],['Toolkit: Summer schools'],Literacy: reading comprehension,With business as usual,Primary outcome,-0.1407,0.1492,0.1519,-0.4332,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
37092768,['Feedback'],Hughes (1973),49740,VERB Science content test ,['Post-test unadjusted (select one from this group)'],['Test type: Researcher developed test'],['Toolkit: Feedback'],Science,With business as usual,Primary outcome,0.8152,0.2582,1.3213,0.3091,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA
