id,pub_author,pub_year,pub_type_raw,strand_raw,toolkit_version,out_out_type_tool,smd_tool,se_tool,out_es_type,out_tit,out_comp,out_samp,out_measure,out_test_type_raw,out_out_type_red,smd_red,se_red,out_out_type_wri,smd_wri,se_wri,out_out_type_math,smd_math,se_math,out_out_type_sci,smd_sci,se_sci,out_out_type_fsm,smd_fsm,se_fsm,sample_analysed_info,school_total_info,class_total_info,int_setting_raw,part_age_raw,fsm_50,fsm_perc_info,loc_country_raw,int_desig_raw,int_approach_raw,int_training_raw,digit_tech_raw,parent_partic_raw,int_when_raw,int_who_raw,int_dur_info,int_freq_info,int_leng_info,out_strand,pt_tut_desc,pt_tut_desc_same_age,pt_tut_desc_cross_age,pt_same_age_attainment,pt_cross_age_attainment,pt_tut_from,pt_tut_role,pt_tutee_attain_level,pt_digit_tech,pt_incentive
37133869,Bruno (2004),2004,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Writing and spelling primary outcome.']",0.3989,0.1291,['Post-test adjusted for baseline attainment'],TR_PRI PSSA Writing Assessment,With business as usual,['Sample: All'],Literacy  writing,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,3,12,"['Nursery school/pre-school', 'Primary/elementary school']","['5', '6', '10', '11']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],8,1,35,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Not matched on attainment'],['From the same school'],['No'],['Not mentioned'],['No'],['No']
37093539,Brush (1997),1997,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3167,0.2668,['Post-test adjusted for baseline attainment'],REC California Achievement Test,With business as usual,['Sample: All'],Mathematics,['Test type: National test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3167,0.2668,NA,NA,NA,NA,NA,NA,65,1,3,['Primary/elementary school'],"['10', '11']",FALSE,43,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['Yes'],['No'],['During regular school hours '],"['Class teachers', 'Other school staff', 'Peers']",11,1,50,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['Yes'],['Not mentioned'],['Yes'],['Yes']
46844850,Cairo (2005),2005,['Technical report'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1091,0.1904,['Post-test unadjusted (select one from this group)'],T&T Knowledge test of fraction,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.1091,0.1904,NA,NA,NA,NA,NA,NA,111,2,NA,['Primary/elementary school'],"['12', '13']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['No'],['No'],['No'],['During regular school hours '],['Peers'],3,2,50,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Not matched on attainment'],"['From a different school', 'From the same school']",['No'],['Average'],['No'],['No']
37093518,Calhoon (2003),2003,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3997,0.2107,['Post-test unadjusted (select one from this group)'],REC PALS The Math Operations Test - Revised (MOT-R),With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.3997,0.2107,NA,NA,NA,NA,NA,NA,92,3,10,['Secondary/High school'],"['14', '15', '16', '17', '18']",NA,NA,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers', 'Peers']",15,2,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['Yes'],['Low attaining'],['No'],['Yes']
37116223,Carberry (2003),2003,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.109,0.186,['Pre-post gain'],T&T Reading comprehension,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.109,0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,1,NA,['Primary/elementary school'],"['6', '7', '8', '9', '10']",FALSE,13,['USA'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],10,3,60,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Matched to same relative level of attainment'],['From the same school'],['No'],['Mixed'],['No'],['No']
37093351,Carlton (1985),1985,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3915,0.1294,['Post-test unadjusted (select one from this group)'],T&T Comprehension Gates-MacGinitie ,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3915,0.1294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,12,['Secondary/High school'],"['13', '11', '12']",NA,NA,['USA'],['Multisite RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Teaching assistants', 'Peers']",6,5,20,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,NA,['No'],['Low attaining'],['No'],['No']
37116229,Chu (2017),2017,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5242,0.2275,['Post-test adjusted for baseline attainment'],T&T Fractions and Whole Numbers Test,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5242,0.2275,NA,NA,NA,NA,NA,NA,87,1,3,['Primary/elementary school'],"['10', '11']",NA,NA,['Taiwan'],['Prospective QED'],['Paired learning'],['No'],['Yes'],['No'],['During regular school hours '],['Peers'],2,1,60,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['Yes'],['Not mentioned'],['Yes'],['No']
46886252,Codding (2011),2011,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2856,0.2501,['Post-test unadjusted (select one from this group)'],REC KPALS Test of Early Mathematics Ability,With business as usual,['Sample: All'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.2856,0.2501,NA,NA,NA,NA,NA,NA,65,2,6,['Primary/elementary school'],"['4', '5', '6']",TRUE,58.6,['USA'],['Cluster RCT'],"['Large group/class teaching (+6)', 'Paired learning']",['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers']",12,2,10,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['Yes'],['Not mentioned'],['No'],['No']
43090135,Cooper (2016) PT,2016,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0836,0.3537,['Post-test adjusted for baseline attainment'],TE_PRI The Basic Number Screening Test (BNST) ,With business as usual,['Sample: Low achievers'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.0836,0.3537,NA,NA,NA,NA,NA,NA,63,3,NA,['Secondary/High school'],"['12', '13', '15', '14']",NA,NA,"['UK (Select all that apply)', 'England']",['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],7,3,20,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Not matched on attainment'],['From the same school'],['No'],['Mixed'],['No'],['No']
37093542,Craker (1981),1981,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3321,0.1839,['Post-test unadjusted (select one from this group)'],TE_PRI Gap Cloze Test,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.3321,0.1839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,1,NA,['Primary/elementary school'],"['8', '9', '10', '11', '12']",NA,NA,['Australia'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Peers']",12,5,20,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Not matched on attainment'],['From the same school'],['No'],['Low attaining'],['No'],['No']
37093543,Davenport (1999),1999,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4624,0.2462,['Pre-post gain'],REC Problem solving gain score,With business as usual,['Sample: All'],Mathematics,['Test type: Researcher developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.4624,0.2462,NA,NA,NA,NA,NA,NA,77,2,3,['Primary/elementary school'],['10'],NA,NA,"['UK (Select all that apply)', 'Scotland']",['Prospective QED'],"['Paired learning', 'Other (Explain in notes)']",['Yes (Please specify)'],['No'],['No'],['Unclear/ not specified'],"['Research staff', 'Peers']",3,3, ,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['Yes'],['Not mentioned'],['No'],['No']
37093616,Dion (2011),2011,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3624,0.1236,['Post-test adjusted for baseline attainment AND clustering'],T&T Comprehension - Lire pour comprendre,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Researcher developed test'],"['Toolkit primary outcome', 'Reading primary outcome']",0.3624,0.1236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,30,NA,['Primary/elementary school'],"['6', '7']",NA,NA,['Canada'],['Cluster RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Class teachers', 'Peers']",24,3,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['Yes'],['Low attaining'],['No'],"['Yes', 'No']"
37093544,Duff (1974),1974,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.7486,0.3796,['Pre-post gain'],TE_PRI Metropolitan Reading achievement change scores,With business as usual,['Sample: All'],Literacy  reading other,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.7486,0.3796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,['Primary/elementary school'],"['6', '7', '8', '9', '10']",NA,NA,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['Summer/ holiday period'],['Peers'],6,5,35,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Not matched on attainment'],['From the same school'],['No'],['Low attaining'],['No'],['No']
46844851,Durand (2008),2008,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.1286,0.3434,['Post-test unadjusted (select one from this group)'],TE_PRI All course Grade Score,With business as usual,['Sample: All'],Combined subjects,['Test type: School-developed test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",-0.1286,0.3434,NA,NA,NA,NA,NA,NA,17,1,2,['Secondary/High school'],"['15', '16']",NA,NA,['USA'],['Prospective QED'],['Paired learning'],['No'],['Yes'],['No'],['During regular school hours '],['Peers'],4,5,15,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['Yes'],['Average'],['Yes'],['No']
37133886,Early (1998),1998,['Dissertation or thesis'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5282,0.12,['Post-test unadjusted (select one from this group)'],T&T TAAS Mathematics - tutors and tutees,With business as usual,['Sample: All'],Mathematics,['Test type: National test'],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.5282,0.12,NA,NA,NA,NA,NA,NA,189,1,NA,['Secondary/High school'],"['15', '16']",FALSE,15.22,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],2,5,30,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['No'],['Not mentioned'],['No'],['No']
47269794,Eldredge (1988) PT,1988,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",1.146,0.276,['Pre-post gain'],TE_PRI Gates Comp,With business as usual,['Sample: Low achievers'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",1.146,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,5,NA,['Primary/elementary school'],"['7', '8']",NA,NA,['USA'],['Cluster RCT'],['Paired learning'],['No'],['No'],['No'],['During regular school hours '],['Peers'],20,5, ,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to different level of attainment'],NA,['From the same school'],['No'],['Average'],['No'],['No']
37093353,Erickson (1972),1972,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Reading primary outcome']",0.0457,0.1623,['Pre-post gain'],T&T McGinite RC,With business as usual,['Sample: All'],Literacy  reading comprehension,['Test type: Standardised test '],"['Toolkit primary outcome', 'Reading primary outcome']",0.0457,0.1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,1,2,"['Primary/elementary school', 'Secondary/High school']","['8', '12']",NA,NA,['USA'],['Regression Discontinuity - not randomised'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],"['Research staff', 'Peers']",20,2,30,['Toolkit: Peer Tutoring'],['Cross-age (i.e. different school year from tutees)'],NA,['Cross-age (i.e. different school year from tutees)'],NA,['Matched to same relative level of attainment'],['From the same school'],['No'],['Low attaining'],['No'],['No']
37093472,Fantuzzo (1992),1992,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",1.5376,0.4088,['Post-test adjusted for baseline attainment'],REC Math Computation Test - Reciprocal PT (with rewards),With active control,['Sample: Low achievers'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",1.5376,0.4088,NA,NA,NA,NA,NA,NA,80,1,5,['Primary/elementary school'],"['10', '11']",TRUE,85,['USA'],['Individual RCT'],['Paired learning'],['Yes (Please specify)'],['No'],['No'],['During regular school hours '],['Peers'],20,2.5,45,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['matched to same level of attainment'],NA,['From the same school'],['Yes'],['Low attaining'],['No'],['Yes']
37093471,Fantuzzo (1995),1995,['Journal article'],['Peer tutoring'],['MT_Sept_2021'],"['Toolkit primary outcome', 'Mathematics primary outcome']",0.342,0.2853,['Post-test adjusted for baseline attainment'],REC Stanford Diagnostic Mathematics Test (RPT & PI v PI),With active control,['Sample: Low achievers'],Mathematics,['Test type: Standardised test '],NA,NA,NA,NA,NA,NA,"['Toolkit primary outcome', 'Mathematics primary outcome']",0.342,0.2853,NA,NA,NA,NA,NA,NA,78,1,NA,['Primary/elementary school'],"['9', '10', '11', '12']",TRUE,100,['USA'],['Individual RCT'],"['Paired learning', 'Other (Explain in notes)']",['Unclear/ Not specified'],['No'],['Yes'],['During regular school hours '],"['Teaching assistants', 'Other school staff']",10,2,45,['Toolkit: Peer Tutoring'],"['Same-age as tutees (if yes, select one from drop down)']","['Same-age as tutees (if yes, select one from drop down)']",NA,['not matched on attainment'],NA,['From the same school'],['Yes'],['Low attaining'],['No'],['Yes']
