id,pub_author,pub_year,strand_raw,strand_info,out_tit_tool,out_desc_tool,out_type_tool,out_g1_n_tool,out_g1_mean_tool,out_g1_sd_tool,out_g2_n_tool,out_g2_mean_tool,out_g2_sd_tool,smd_tool,se_tool,co_lower_tool,ci_upper_tool,outcome_tool,out_samp_tool,out_comp_tool,out_es_type_tool,out_measure_tool,out_strand_tool,out_tit_red,out_desc_red,out_type_red,out_g1_n_red,out_g1_mean_red,out_g1_sd_red,out_g2_n_red,out_g2_mean_red,out_g2_sd_red,smd_red,se_red,co_lower_red,ci_upper_red,outcome_red,out_samp_red,out_comp_red,out_es_type_red,out_measure_red,out_strand_red,out_tit_wri,out_desc_wri,out_type_wri,out_g1_n_wri,out_g1_mean_wri,out_g1_sd_wri,out_g2_n_wri,out_g2_mean_wri,out_g2_sd_wri,smd_wri,se_wri,co_lower_wri,ci_upper_wri,outcome_wri,out_samp_wri,out_comp_wri,out_es_type_wri,out_measure_wri,out_strand_wri,out_tit_math,out_desc_math,out_type_math,out_g1_n_math,out_g1_mean_math,out_g1_sd_math,out_g2_n_math,out_g2_mean_math,out_g2_sd_math,smd_math,se_math,co_lower_math,ci_upper_math,outcome_math,out_samp_math,out_comp_math,out_es_type_math,out_measure_math,out_strand_math,out_tit_sci,out_desc_sci,out_type_sci,out_g1_n_sci,out_g1_mean_sci,out_g1_sd_sci,out_g2_n_sci,out_g2_mean_sci,out_g2_sd_sci,smd_sci,se_sci,co_lower_sci,ci_upper_sci,outcome_sci,out_samp_sci,out_comp_sci,out_es_type_sci,out_measure_sci,out_strand_sci
49106845,Torgesen (2009) 1_2,2009,['Phonics'],NA,Passage Comprehension,"The passage comprehension subtest of the WRMT (Woodcock, 1987) asked students to read silently a series of paragraphs and supply the key missing word in the paragraph","['Toolkit primary outcome', 'Reading primary outcome']",35.0,102.2,10.0,39.0,95.4,14.4,0.5376,0.2372,0.0726,1.0026,Primary outcome,NA,With business as usual,NA,Literacy: reading comprehension,"['Toolkit: Arts participation ', 'Toolkit: Phonics']",Passage Comprehension,"The passage comprehension subtest of the WRMT (Woodcock, 1987) asked students to read silently a series of paragraphs and supply the key missing word in the paragraph","['Toolkit primary outcome', 'Reading primary outcome']",35.0,102.2,10.0,39.0,95.4,14.4,0.5376,0.2372,0.0726,1.0026,Primary outcome,NA,With business as usual,NA,Literacy: reading comprehension,"['Toolkit: Arts participation ', 'Toolkit: Phonics']",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099784,Traweek (1997),1997,['Phonics'],NA,Word Reading (posttest means/SDs),"he Word Reading Subtest of the Stanford Diagnostic Reading Test-Red Level, Form A was group-administered at pretest (early November) and posttest (June). For Word Reading, children had to select one of three words that goes with a picture  thus, the test measures decoding or word recognition skill.","['Toolkit primary outcome', 'Reading primary outcome']",13.0,73.86,22.45,23.0,60.25,31.86,0.4606,0.3517,-0.2288,1.15,Primary outcome,['Sample: All'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],Word Reading (posttest means/SDs),"he Word Reading Subtest of the Stanford Diagnostic Reading Test-Red Level, Form A was group-administered at pretest (early November) and posttest (June). For Word Reading, children had to select one of three words that goes with a picture  thus, the test measures decoding or word recognition skill.","['Toolkit primary outcome', 'Reading primary outcome']",13.0,73.86,22.45,23.0,60.25,31.86,0.4606,0.3517,-0.2288,1.15,Primary outcome,['Sample: All'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099873,Vadasy (1997),1997,['Phonics'],NA,WRAT-R Rading,Significatn differences between adjusted posttest means with SD's,"['Toolkit primary outcome', 'Reading primary outcome']",20.0,46.08,8.62,20.0,43.37,8.91,0.303,0.3182,-0.3207,0.9267,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],WRAT-R Rading,Significatn differences between adjusted posttest means with SD's,"['Toolkit primary outcome', 'Reading primary outcome']",20.0,46.08,8.62,20.0,43.37,8.91,0.303,0.3182,-0.3207,0.9267,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099931,Vadasy (2005),2005,"['Phonics', 'One to one tuition', 'Teaching assistants']",NA,WRAT Reading Comprehension RP,WRAT Reading Comprehension Reading Practise Group,"['Toolkit primary outcome', 'Reading primary outcome']",19.0,100.0,8.92,19.0,92.0,10.3,0.8129,0.3391,0.1483,1.4775,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Teaching assistants'],WRAT Reading Comprehension RP,WRAT Reading Comprehension Reading Practise Group,"['Toolkit primary outcome', 'Reading primary outcome']",19.0,100.0,8.92,19.0,92.0,10.3,0.8129,0.3391,0.1483,1.4775,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Teaching assistants'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099932,Vadasy (2007),2007,['Phonics'],NA,Reading accuracy,"Reading accuracy was measured at each assessment period using the average of the Word Attack and Word Identification subtests of the WRMT-R/NU (Woodcock, 1998  alternate form was used at the second testing period). The Word Attack subtest requires the student to read a list of pseudowords that increase in difficulty. The Word Identification subtest requires the student to read increasingly difficult real words.","['Toolkit primary outcome', 'Reading primary outcome']",23.0,96.6,5.82,20.0,93.9,5.52,0.4664,0.3103,-0.1418,1.0745,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading other,['Toolkit: Phonics'],Reading accuracy,"Reading accuracy was measured at each assessment period using the average of the Word Attack and Word Identification subtests of the WRMT-R/NU (Woodcock, 1998  alternate form was used at the second testing period). The Word Attack subtest requires the student to read a list of pseudowords that increase in difficulty. The Word Identification subtest requires the student to read increasingly difficult real words.","['Toolkit primary outcome', 'Reading primary outcome']",23.0,96.6,5.82,20.0,93.9,5.52,0.4664,0.3103,-0.1418,1.0745,Primary outcome,['Sample: All'],With business as usual,['Post-test adjusted for baseline attainment'],Literacy: reading other,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099930,Vadasy (2008),2008,"['Phonics', 'One to one tuition']",NA,GORT Comprehension Posttest,GORT Comprehension Posttest,"['Toolkit primary outcome', 'Reading primary outcome']",82.0,92.8,15.72,80.0,92.9,16.22,-0.0062,0.1571,-0.3142,0.3018,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,NA,GORT Comprehension Posttest,GORT Comprehension Posttest,"['Toolkit primary outcome', 'Reading primary outcome']",82.0,92.8,15.72,80.0,92.9,16.22,-0.0062,0.1571,-0.3142,0.3018,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37671589,Vadasy (2010),2010,"['Teaching assistants', 'Phonics']",NA,Reading Comprehension ,Posttest means and SD's for non-LM intervention vs non-LM control. WRMT-R/NU Passage Comprehension standard ,"['Toolkit primary outcome', 'Reading primary outcome']",29.0,103.0,10.43,35.0,95.2,9.73,0.7665,0.2607,0.2556,1.2774,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Teaching assistants'],Reading Comprehension ,Posttest means and SD's for non-LM intervention vs non-LM control. WRMT-R/NU Passage Comprehension standard ,"['Toolkit primary outcome', 'Reading primary outcome']",29.0,103.0,10.43,35.0,95.2,9.73,0.7665,0.2607,0.2556,1.2774,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Teaching assistants'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099776,Vandervelden (1997),1997,['Phonics'],NA,Word Reading Posttest,Word Reading Posttest,"['Toolkit primary outcome', 'Other outcome']",14.0,10.0,14.87,15.0,9.33,15.63,0.0427,0.3717,-0.6858,0.7711,Primary outcome,['Sample: Low achievers'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading other,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099928,Wang (2008),2008,['Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269886,Watson (2008) Ph 1_1,2008,['Phonics'],NA,Woodcock Test of Reading Mastery,"The Woodcock Test of Reading Mastery – Revised (Woodcock, 1998) Word Attack subtest required nonsense word decoding  thereby assessing knowledge and application of phonics skills.","['Toolkit primary outcome', 'Other outcome']",7.0,481.57,12.87,9.0,457.56,18.03,1.4167,0.5807,0.2786,2.5548,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269887,Watson (2008) Ph 1_2,2008,['Phonics'],NA,Woodcock Test of Reading Mastery ,"The Woodcock Test of Reading Mastery – Revised (Woodcock, 1998) Word Attack subtest required nonsense word decoding  thereby assessing knowledge and application of phonics skills.","['Toolkit primary outcome', 'Other outcome']",8.0,479.38,8.78,7.0,479.0,8.79,0.0407,0.5176,-0.9738,1.0553,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43099780,Wilson (1998),1998,['Phonics'],NA,Passage Comprehension,NA,"['Toolkit primary outcome', 'Other outcome']",27.0,1.17,0.0,27.0,0.0,0.0,0.3184,0.274,-0.2186,0.8555,Primary outcome,['Sample: Average'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: decoding/phonics,['Toolkit: Phonics'],Passage Comprehension,NA,['Reading primary outcome'],27.0,1.65,0.0,27.0,0.0,0.0,0.4491,0.2758,-0.0916,0.9897,Secondary outcome(s),['Sample: Average'],With active control,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38296699,Worth (2018),2018,"['Digital technology', 'Phonics']",NA,New Group Reading Test (NGRT),NA,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,-0.06,0.0893,-0.235,0.115,Primary outcome,['Sample: Low achievers'],,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Digital technology'],New Group Reading Test (NGRT),NA,"['Toolkit primary outcome', 'Reading primary outcome']",NA,NA,NA,NA,NA,NA,-0.06,0.0893,-0.235,0.115,Primary outcome,['Sample: Low achievers'],,['Post-test adjusted for baseline attainment'],Literacy: reading comprehension,['Toolkit: Digital technology'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47269894,Wright (2003) Ph,2003,['Phonics'],NA,Standard Test of Reading Skill (Group 1 vs Control)),"The Standard Test of Reading Skill (Daniels & Diack, 1971) for the measurement of decoding ability, word recognition and reading comprehension skills.","['Toolkit primary outcome', 'Reading primary outcome']",22.0,7.3,0.32,14.0,8.2,0.1,-3.3979,0.5449,-4.466,-2.3299,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],Standard Test of Reading Skill (Group 1 vs Control)),"The Standard Test of Reading Skill (Daniels & Diack, 1971) for the measurement of decoding ability, word recognition and reading comprehension skills.","['Toolkit primary outcome', 'Reading primary outcome']",22.0,7.3,0.32,14.0,8.2,0.1,-3.3979,0.5449,-4.466,-2.3299,Primary outcome,['Sample: All'],With business as usual,['Post-test unadjusted (select one from this group)'],Literacy: reading comprehension,['Toolkit: Phonics'],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
